order_id,customer_id,order_date,product_category,product_name,quantity,unit_price,discount_percent,subtotal,shipping_cost,tax_amount,total_amount,payment_method,order_status,shipping_method,sales_channel,coupon_code,delivery_days,customer_rating
98704577,967709,2025-12-17,Beauty,Electric Toothbrush,1,77.23,21,77.23,5.9,12.2,79.11,Credit Card,Delivered,Standard,Mobile App,,3,5
18954981,801451,2025-12-25,Home & Kitchen,Coffee Maker,1,98.35,4,98.35,12.9,14.16,121.48,Credit Card,Delivered,Express,Website,FREESHIP,1,4
34651841,830099,2025-09-17,Home & Kitchen,Cookware Set,1,150.39,20,150.39,0.0,24.06,144.37,Apple Pay,Delivered,Standard,Mobile App,FREESHIP,4,5
87577305,311826,2025-05-18,Fashion,Backpack,2,69.57,10,139.14,0.0,25.05,150.28,Credit Card,Delivered,Standard,Website,,3,5
29263285,373683,2025-09-22,Electronics,Wireless Headphones,1,90.63,0,90.63,5.9,18.13,114.66,Credit Card,Delivered,Standard,Website,,3,4
50944986,843951,2025-12-30,Books & Office,Notebook Set,1,23.03,4,23.03,0.0,4.42,26.53,Bank Transfer,Delivered,Pickup,Mobile App,WELCOME10,1,3
99387445,726063,2025-06-22,Fashion,Classic Jeans,2,73.13,17,146.26,12.9,24.28,0.0,Credit Card,Cancelled,Express,Mobile App,,,
88802675,149113,2024-10-23,Fashion,Cotton Hoodie,1,62.66,22,62.66,12.9,9.77,71.54,PayPal,Delivered,Express,Website,WELCOME10,1,4
10391471,604533,2025-01-07,Beauty,Perfume,1,94.65,2,94.65,5.9,18.55,117.21,PayPal,Delivered,Standard,Mobile App,,5,4
66083357,888237,2025-03-25,Sports,Yoga Mat,1,41.49,17,41.49,0.0,6.89,41.33,Credit Card,Delivered,Pickup,Mobile App,,1,4
58022165,258802,2024-06-01,Electronics,Wireless Headphones,1,88.22,2,88.22,5.9,17.29,109.65,PayPal,Delivered,Standard,Marketplace,VIP20,4,4
25329940,416349,2025-09-05,Home & Kitchen,Air Fryer,1,111.18,5,111.18,5.9,21.12,132.64,Credit Card,Delivered,Standard,Mobile App,,5,4
69956195,883353,2025-12-27,Electronics,Bluetooth Speaker,2,69.93,9,139.86,0.0,25.45,152.72,Credit Card,Delivered,Standard,Website,,6,5
22437496,574720,2025-06-28,Beauty,Electric Toothbrush,3,75.64,22,226.92,0.0,35.4,212.4,Credit Card,Delivered,Standard,Mobile App,SAVE15,6,5
47144369,397499,2025-12-16,Beauty,Makeup Kit,1,60.74,4,60.74,5.9,11.66,75.87,PayPal,Delivered,Standard,Website,,7,4
97761435,272706,2025-11-08,Home & Kitchen,Desk Lamp,2,42.94,4,85.88,5.9,16.49,104.83,Credit Card,Delivered,Standard,Mobile App,SAVE15,5,4
37699323,385226,2024-12-13,Fashion,Classic Jeans,1,72.07,6,72.07,5.9,13.55,87.2,PayPal,Delivered,Standard,Website,WELCOME10,6,4
51350811,416349,2025-03-30,Electronics,USB-C Hub,1,47.55,25,47.55,5.9,7.13,48.69,Credit Card,Delivered,Standard,Website,FREESHIP,4,4
27669390,450952,2025-10-29,Beauty,Perfume,1,90.08,15,90.08,5.9,15.31,97.78,PayPal,Delivered,Standard,Website,,4,
89120379,478316,2025-11-15,Electronics,Wireless Headphones,1,96.69,9,96.69,5.9,17.6,111.49,Credit Card,Delivered,Standard,Website,VIP20,5,5
57374432,391759,2025-03-19,Fashion,Running Shoes,1,117.95,22,117.95,12.9,13.8,118.7,Google Pay,Returned,Express,Website,WELCOME10,1,
95747886,405338,2025-04-17,Electronics,Wireless Headphones,2,90.06,25,180.12,0.0,27.02,162.11,Credit Card,Delivered,Standard,Mobile App,,6,5
11045811,701299,2025-06-14,Sports,Fitness Tracker,1,95.79,10,95.79,5.9,17.24,109.35,PayPal,Delivered,Standard,Website,WELCOME10,6,4
96052555,791189,2025-12-31,Books & Office,Notebook Set,2,22.71,9,45.42,0.0,8.27,49.6,Apple Pay,Delivered,Pickup,Mobile App,VIP20,1,4
76868863,464541,2025-06-29,Electronics,Mechanical Keyboard,1,98.89,20,98.89,12.9,15.82,107.83,PayPal,Delivered,Express,Website,SAVE15,2,4
88997716,958830,2025-09-14,Electronics,Smart Watch,1,151.33,5,151.33,0.0,11.07,154.83,Apple Pay,Delivered,Standard,Website,,4,5
38053960,471028,2025-12-27,Sports,Dumbbell Set,2,114.88,4,229.76,12.9,44.11,277.58,Apple Pay,Delivered,Express,Mobile App,WELCOME10,3,4
66159810,624376,2025-08-31,Electronics,Bluetooth Speaker,1,82.21,19,82.21,5.9,13.32,85.81,PayPal,Delivered,Standard,Mobile App,,5,4
88086631,535113,2025-11-21,Sports,Resistance Bands,3,28.97,14,86.91,5.9,14.95,95.59,Credit Card,Delivered,Standard,Mobile App,VIP20,5,5
61573321,487033,2025-08-24,Books & Office,Notebook Set,2,21.4,5,42.8,12.9,8.13,61.69,Credit Card,Delivered,Express,Website,,1,5
30514255,372597,2025-07-12,Fashion,Classic Jeans,4,55.33,4,221.32,0.0,42.49,254.96,Bank Transfer,Delivered,Standard,Mobile App,,5,4
55365615,648698,2025-11-23,Fashion,Winter Jacket,2,171.71,4,343.42,0.0,49.45,379.13,Bank Transfer,Delivered,Standard,Marketplace,SAVE15,4,4
17001240,250538,2025-12-08,Fashion,Running Shoes,2,102.38,26,204.76,0.0,30.3,181.82,Credit Card,Returned,Pickup,Mobile App,,1,
41354318,433309,2025-12-20,Electronics,Smart Watch,1,142.52,24,142.52,0.0,21.66,129.98,Credit Card,Delivered,Standard,Website,FREESHIP,5,5
60513897,900924,2025-07-20,Beauty,Skin Care Set,2,79.96,17,159.92,12.9,26.55,172.18,Credit Card,Delivered,Express,Website,SAVE15,3,4
45006323,364720,2025-12-04,Beauty,Skin Care Set,2,76.26,16,152.52,0.0,25.62,153.74,Apple Pay,Delivered,Standard,Mobile App,,5,4
33854043,657571,2025-12-26,Home & Kitchen,Cookware Set,2,161.15,35,322.3,0.0,41.9,251.39,PayPal,Delivered,Pickup,Website,WELCOME10,1,5
80533235,443824,2024-05-27,Electronics,Bluetooth Speaker,1,70.94,4,70.94,5.9,13.62,87.62,Credit Card,Delivered,Standard,Mobile App,FREESHIP,3,5
97820153,204963,2025-12-06,Electronics,Smart Watch,1,163.41,4,163.41,12.9,31.37,201.14,PayPal,Delayed,Express,Website,FREESHIP,6,4
11013594,791320,2025-09-15,Sports,Yoga Mat,1,38.27,12,38.27,5.9,6.74,46.32,Credit Card,Delivered,Standard,Marketplace,FREESHIP,2,4
79448824,842218,2025-10-19,Books & Office,Ergonomic Mouse,4,61.45,10,245.8,0.0,44.24,265.46,Credit Card,Delivered,Standard,Website,SAVE15,2,5
13024053,718197,2025-04-23,Sports,Fitness Tracker,2,92.43,10,184.86,12.9,33.27,212.54,Apple Pay,Delayed,Express,Website,SAVE15,5,1
13185270,827812,2025-10-07,Beauty,Perfume,1,96.51,15,96.51,5.9,16.41,104.34,Credit Card,Delivered,Standard,Website,VIP20,4,4
14248262,135253,2024-12-05,Sports,Fitness Tracker,1,94.91,29,94.91,12.9,13.48,93.77,Credit Card,Delivered,Express,Website,,1,5
75911233,270516,2025-12-14,Fashion,Running Shoes,1,116.42,4,116.42,5.9,8.61,126.27,Bank Transfer,Delivered,Standard,Mobile App,,3,4
40297806,633555,2025-08-14,Fashion,Backpack,1,77.34,10,77.34,0.0,13.92,83.53,Credit Card,Delivered,Pickup,Mobile App,VIP20,2,4
94158283,243925,2024-12-15,Home & Kitchen,Cookware Set,1,167.14,21,167.14,0.0,26.41,158.45,Apple Pay,Delivered,Standard,Mobile App,,4,5
43497181,294889,2025-11-25,Electronics,Bluetooth Speaker,2,61.34,4,122.68,0.0,9.07,126.84,Credit Card,Returned,Standard,Website,SAVE15,7,
48513150,451365,2025-11-06,Electronics,Mechanical Keyboard,1,105.16,4,105.16,0.0,20.19,121.14,Credit Card,Delivered,Pickup,Mobile App,FREESHIP,2,3
37933596,535113,2025-08-19,Home & Kitchen,Coffee Maker,2,98.95,0,197.9,12.9,39.58,250.38,Credit Card,Delivered,Express,Website,,2,4
66501549,942724,2025-10-22,Beauty,Skin Care Set,1,72.6,0,72.6,12.9,14.52,100.02,,Delivered,Express,Mobile App,,1,5
28054728,364459,2024-10-22,Electronics,Smart Watch,1,165.01,10,165.01,12.9,29.7,191.11,Bank Transfer,Delivered,Express,Mobile App,WELCOME10,1,4
89657276,921568,2025-04-22,Beauty,Hair Dryer,2,62.76,9,125.52,0.0,22.84,137.06,Credit Card,Delivered,Standard,Marketplace,,5,4
44148151,476735,2025-08-09,Fashion,Winter Jacket,2,172.58,2,345.16,0.0,50.74,389.0,Credit Card,Delivered,Standard,Website,WELCOME10,3,4
67179382,912428,2025-04-27,Books & Office,Notebook Set,2,21.52,4,43.04,5.9,8.26,55.48,Credit Card,Delayed,Standard,Mobile App,SAVE15,8,2
26819344,272490,2025-09-29,Sports,Cycling Helmet,1,73.15,5,73.15,5.9,13.9,89.29,Credit Card,Delivered,Standard,Website,,4,5
25329600,664532,2025-12-10,Electronics,USB-C Hub,3,46.51,4,139.53,0.0,26.79,160.74,Credit Card,Delivered,Standard,Mobile App,,5,5
82312416,405338,2025-04-02,Sports,Cycling Helmet,3,77.25,30,231.75,0.0,32.44,194.66,Credit Card,Delivered,Standard,Website,,4,5
62527887,990675,2025-02-10,Books & Office,Ergonomic Mouse,1,57.36,5,57.36,5.9,10.9,71.29,PayPal,Delivered,Standard,Website,,3,5
52833784,364459,2025-10-06,Electronics,Bluetooth Speaker,3,62.83,10,188.49,0.0,33.93,203.57,Google Pay,Delivered,Standard,Website,,4,3
58321411,789592,2025-08-17,Electronics,USB-C Hub,1,43.51,2,43.51,5.9,6.4,54.94,Credit Card,Delivered,Standard,Website,FREESHIP,4,5
87397808,272038,2025-01-20,Fashion,Winter Jacket,1,175.89,2,175.89,0.0,34.47,206.84,Credit Card,Delivered,Pickup,Website,FREESHIP,1,4
98869950,625384,2025-10-13,Beauty,Skin Care Set,2,91.66,20,183.32,0.0,22.0,168.66,Credit Card,Delivered,Standard,Website,FREESHIP,5,4
22287059,924659,2025-05-05,Electronics,Mechanical Keyboard,1,101.32,7,101.32,5.9,18.85,118.98,Credit Card,Delivered,Standard,Website,,7,4
45974866,498838,2025-09-28,Home & Kitchen,Blender,1,88.98,10,88.98,0.0,16.02,96.1,Credit Card,Delivered,Pickup,Website,,1,4
79315459,789592,2024-10-07,Beauty,Perfume,1,101.62,12,101.62,5.9,13.41,108.74,Apple Pay,Delivered,Standard,Mobile App,,8,4
69150625,317282,2025-10-21,Home & Kitchen,Cookware Set,1,163.88,19,163.88,0.0,26.55,159.29,Credit Card,Delayed,Standard,Website,,8,4
99212944,286370,2025-08-14,Books & Office,Notebook Set,3,23.82,0,71.46,0.0,10.72,82.18,Google Pay,Delivered,Pickup,Mobile App,,1,4
99127723,548453,2024-06-09,Fashion,Winter Jacket,1,183.33,22,183.33,0.0,28.6,171.6,Credit Card,Delivered,Standard,Mobile App,,4,
43673415,851397,2024-11-25,Beauty,Skin Care Set,1,79.27,6,79.27,5.9,5.74,86.15,Credit Card,Delivered,Standard,Marketplace,,5,5
34125101,623469,2025-11-15,Electronics,Wireless Headphones,1,95.97,4,95.97,5.9,18.43,116.46,Credit Card,Delivered,Standard,Website,SAVE15,2,4
26748663,658396,2025-09-02,Electronics,Wireless Headphones,2,80.11,10,160.22,12.9,28.84,185.94,Apple Pay,Delivered,Express,Website,,1,4
41191841,657545,2024-10-22,Fashion,Running Shoes,1,112.23,7,112.23,12.9,20.87,138.14,Credit Card,Delivered,Express,Mobile App,WELCOME10,1,4
40212328,857434,2025-12-11,Electronics,Mechanical Keyboard,2,95.49,6,190.98,0.0,35.9,215.42,Credit Card,Delivered,Standard,Website,VIP20,3,3
24450578,119473,2025-11-14,Home & Kitchen,Cookware Set,5,153.55,4,767.75,12.9,147.41,897.35,Credit Card,Delivered,Express,Mobile App,,2,5
62179993,422472,2025-09-18,Books & Office,Data Analytics Book,1,39.78,17,39.78,12.9,6.6,52.52,Credit Card,Delivered,Express,Website,VIP20,2,4
42099714,322768,2024-10-05,Fashion,Backpack,1,71.72,7,71.72,5.9,13.34,85.94,Credit Card,Delivered,Standard,Marketplace,FREESHIP,6,5
69227164,958235,2024-09-24,Books & Office,Office Chair,1,188.68,2,188.68,0.0,36.98,221.89,Credit Card,Delivered,Standard,Mobile App,WELCOME10,3,5
31918295,366627,2025-06-08,Books & Office,Ergonomic Mouse,1,56.01,2,56.01,5.9,10.98,71.77,,Delivered,Standard,Website,,3,4
63698723,282434,2025-02-04,Home & Kitchen,Desk Lamp,1,49.17,7,49.17,5.9,9.15,60.78,Credit Card,Delayed,Standard,Mobile App,WELCOME10,7,3
32487549,900924,2025-10-12,Home & Kitchen,Air Fryer,3,119.4,15,358.2,12.9,60.89,378.26,Credit Card,Delivered,Express,Mobile App,,2,5
35013745,621846,2024-08-04,Sports,Fitness Tracker,2,107.33,19,214.66,0.0,34.77,208.64,PayPal,Delivered,Standard,Mobile App,,3,5
57123854,748344,2025-09-04,Sports,Resistance Bands,1,27.38,25,27.38,12.9,4.11,37.55,Credit Card,Delivered,Express,Mobile App,,2,4
85104592,243469,2025-02-21,Fashion,Winter Jacket,1,189.55,17,189.55,12.9,31.47,201.7,Google Pay,Delivered,Express,Mobile App,,2,4
87784202,637623,2025-12-17,Sports,Resistance Bands,2,30.45,16,60.9,5.9,10.23,67.29,Apple Pay,Delivered,Standard,Website,,4,4
13795391,719528,2025-04-07,Electronics,Bluetooth Speaker,1,74.4,32,74.4,12.9,10.12,73.61,Bank Transfer,Delivered,Express,Website,SAVE15,1,5
18430545,287149,2025-05-21,Electronics,Bluetooth Speaker,1,70.77,12,70.77,12.9,12.46,87.64,Credit Card,Delivered,Express,Marketplace,FREESHIP,2,5
75399107,658396,2025-09-20,Electronics,Mechanical Keyboard,1,103.06,30,103.06,5.9,14.43,92.47,Google Pay,Delivered,Standard,Marketplace,,5,4
92414828,358151,2024-07-11,Books & Office,Notebook Set,1,23.92,6,23.92,0.0,4.5,26.98,Apple Pay,Delayed,Pickup,Mobile App,FREESHIP,3,2
25237337,600680,2025-06-03,Books & Office,Monitor Stand,1,56.46,2,56.46,5.9,11.07,72.3,PayPal,Delivered,Standard,Mobile App,FREESHIP,4,4
34337044,178261,2025-01-26,Books & Office,Notebook Set,2,24.73,14,49.46,12.9,8.51,63.95,PayPal,Delivered,Express,Mobile App,VIP20,1,
29197134,534490,2025-11-22,Fashion,Classic Jeans,1,74.26,19,74.26,12.9,12.03,85.08,Bank Transfer,Delivered,Express,Marketplace,VIP20,2,3
18958890,726493,2025-03-11,Beauty,Perfume,3,97.26,2,291.78,0.0,22.02,307.96,Credit Card,Delivered,Standard,Mobile App,SAVE15,6,3
97121745,736777,2025-10-30,Books & Office,Monitor Stand,5,51.29,5,256.45,12.9,48.73,305.26,Google Pay,Delivered,Express,Website,,1,5
80336910,916917,2024-12-13,Home & Kitchen,Blender,1,81.14,16,81.14,12.9,13.63,94.69,Credit Card,Delivered,Express,Website,WELCOME10,1,5
34353044,701299,2024-11-11,Beauty,Perfume,1,96.78,4,96.78,5.9,18.58,117.39,Credit Card,Delivered,Standard,Website,WELCOME10,4,5
82160272,603867,2025-10-29,Books & Office,Office Chair,1,199.98,17,199.98,0.0,33.2,199.18,Bank Transfer,Delivered,Standard,Mobile App,SAVE15,5,4
70330871,545439,2025-11-30,Sports,Dumbbell Set,1,110.43,16,110.43,0.0,18.55,111.31,Credit Card,Returned,Pickup,Website,,1,
33000984,791189,2025-12-30,Electronics,Wireless Headphones,3,90.73,24,272.19,12.9,41.37,261.13,Bank Transfer,Delivered,Express,Website,,3,5
19218114,821443,2025-12-29,Sports,Resistance Bands,2,28.76,6,57.52,5.9,10.81,0.0,,Cancelled,Standard,Mobile App,,,
72229029,746525,2025-12-03,Fashion,Winter Jacket,2,152.39,9,304.78,0.0,55.47,332.82,Credit Card,Delivered,Standard,Mobile App,,5,
72069861,827812,2025-11-15,Fashion,Classic Jeans,1,61.98,29,61.98,0.0,8.8,52.81,Bank Transfer,Delivered,Pickup,Mobile App,VIP20,1,4
85235704,614194,2025-11-01,Books & Office,Data Analytics Book,1,45.35,24,45.35,5.9,5.17,45.54,Credit Card,Delivered,Standard,Website,,7,5
45781260,287149,2025-07-13,Home & Kitchen,Desk Lamp,1,48.9,4,48.9,5.9,9.39,62.23,PayPal,Delivered,Standard,Website,,3,3
77563602,825293,2025-11-03,Fashion,Classic Jeans,1,62.05,9,62.05,5.9,11.29,73.66,PayPal,Delivered,Standard,Website,,3,5
77807633,151728,2024-07-27,Home & Kitchen,Desk Lamp,1,46.0,29,46.0,5.9,6.53,45.09,PayPal,Delayed,Standard,Marketplace,SAVE15,9,3
74953725,778915,2025-12-15,Home & Kitchen,Coffee Maker,2,95.87,31,191.74,12.9,26.46,171.66,PayPal,Returned,Express,Website,WELCOME10,2,
79927806,593958,2025-05-30,Electronics,Bluetooth Speaker,2,71.81,20,143.62,0.0,22.98,137.88,Credit Card,Delivered,Standard,Website,VIP20,4,5
17804338,243318,2024-08-28,Fashion,Backpack,2,74.3,19,148.6,0.0,24.07,144.44,Bank Transfer,Delivered,Standard,Mobile App,,4,4
87784853,225018,2025-03-05,Books & Office,Notebook Set,5,22.89,10,114.45,5.9,20.6,129.5,PayPal,Delivered,Standard,Mobile App,,4,
35854380,627996,2024-11-27,Home & Kitchen,Coffee Maker,1,99.11,16,99.11,5.9,12.49,101.64,Credit Card,Delivered,Standard,Website,SAVE15,5,3
87787971,487033,2024-12-17,Home & Kitchen,Cookware Set,1,155.04,24,155.04,12.9,23.57,154.3,Google Pay,Delivered,Express,Mobile App,WELCOME10,1,5
68367522,778915,2025-11-23,Electronics,Bluetooth Speaker,1,77.23,11,77.23,5.9,13.75,88.38,Credit Card,Delivered,Standard,Website,,4,5
56317290,287149,2025-10-25,Fashion,Running Shoes,1,112.98,7,112.98,5.9,21.01,131.98,Apple Pay,Delivered,Standard,Website,SAVE15,3,3
57458263,122041,2025-08-25,Home & Kitchen,Cookware Set,2,177.58,7,355.16,12.9,66.06,409.26,Credit Card,Delivered,Express,Mobile App,WELCOME10,1,4
45294324,215222,2024-12-04,Sports,Fitness Tracker,1,88.77,28,88.77,12.9,12.78,89.59,PayPal,Delivered,Express,Mobile App,,4,5
98071928,601338,2025-07-30,Beauty,Hair Dryer,2,69.87,7,139.74,0.0,25.99,155.95,Credit Card,Delivered,Standard,Website,FREESHIP,3,4
45555825,832849,2025-10-22,Sports,Yoga Mat,1,33.1,24,33.1,0.0,5.03,30.19,Bank Transfer,Delivered,Pickup,Marketplace,,1,5
19654615,372597,2025-12-29,Fashion,Classic Jeans,1,63.02,35,63.02,5.9,8.19,55.05,Apple Pay,Delivered,Standard,Marketplace,WELCOME10,5,5
68491633,597105,2025-12-14,Home & Kitchen,Coffee Maker,2,106.06,11,212.12,0.0,37.76,226.55,Credit Card,Delivered,Standard,Website,VIP20,6,4
78481173,874848,2025-02-14,Home & Kitchen,Blender,2,81.21,25,162.42,12.9,24.36,159.08,Credit Card,Delivered,Express,Mobile App,,2,5
23415246,391759,2025-10-30,Books & Office,Data Analytics Book,1,38.37,12,38.37,5.9,5.07,44.74,PayPal,Delivered,Standard,Website,VIP20,3,5
89508190,828973,2025-04-07,Books & Office,Office Chair,1,208.64,5,208.64,0.0,39.64,237.85,Google Pay,Delivered,Pickup,Mobile App,,3,5
37828472,136007,2024-11-30,Home & Kitchen,Blender,1,77.24,24,77.24,5.9,11.74,76.34,Credit Card,Returned,Standard,Marketplace,FREESHIP,4,
33123621,243318,2025-11-07,Books & Office,Office Chair,1,188.81,35,188.81,12.9,24.55,160.18,Credit Card,Delivered,Express,Website,FREESHIP,1,4
32357588,780313,2024-03-31,Home & Kitchen,Desk Lamp,3,50.02,12,150.06,0.0,26.41,158.46,Credit Card,Delivered,Standard,Mobile App,VIP20,4,4
96632962,874355,2025-02-10,Books & Office,Ergonomic Mouse,2,61.47,5,122.94,0.0,23.36,140.15,PayPal,Delivered,Standard,Mobile App,FREESHIP,5,5
31649944,888237,2025-10-25,Beauty,Hair Dryer,1,67.72,22,67.72,5.9,10.56,69.28,Apple Pay,Delivered,Standard,Website,,6,5
23415132,851397,2025-03-21,Books & Office,Notebook Set,1,23.63,22,23.63,5.9,1.42,25.75,Credit Card,Delivered,Standard,Website,SAVE15,7,4
66277340,105502,2025-12-01,Electronics,Smart Watch,1,121.23,31,121.23,0.0,16.73,100.38,Credit Card,Delivered,Standard,Mobile App,VIP20,6,4
76462742,703633,2025-08-23,Beauty,Perfume,2,96.35,25,192.7,0.0,28.91,173.44,Google Pay,Delivered,Standard,Website,VIP20,3,4
72925085,754716,2024-06-20,Books & Office,Monitor Stand,1,51.71,0,51.71,5.9,10.34,67.95,Credit Card,Delivered,Standard,Mobile App,,3,4
32302986,443824,2025-12-01,Electronics,Wireless Headphones,1,88.7,23,88.7,5.9,13.66,87.86,Bank Transfer,Delivered,Standard,Website,VIP20,3,3
45789052,791789,2024-01-29,Home & Kitchen,Coffee Maker,1,90.63,19,90.63,5.9,14.68,93.99,Bank Transfer,Delivered,Standard,Mobile App,,5,5
57970678,295940,2024-08-15,Fashion,Running Shoes,3,113.83,19,341.49,0.0,55.32,331.93,Apple Pay,Delayed,Standard,Mobile App,WELCOME10,9,2
72392257,343327,2025-09-30,Home & Kitchen,Blender,2,80.7,10,161.4,0.0,29.05,174.31,Bank Transfer,Delayed,Standard,Website,SAVE15,8,3
26285717,648235,2024-06-28,Home & Kitchen,Coffee Maker,2,93.46,2,186.92,0.0,36.64,219.82,Credit Card,Delivered,Standard,Website,,4,4
57524654,791320,2025-08-09,Electronics,Bluetooth Speaker,1,75.96,7,75.96,12.9,14.13,0.0,PayPal,Cancelled,Express,Website,,,
64392243,179027,2025-10-01,Fashion,Cotton Hoodie,1,55.7,9,55.7,5.9,10.14,66.73,PayPal,Delivered,Standard,Website,WELCOME10,6,4
80624984,889635,2025-09-25,Electronics,Smart Watch,1,152.09,2,152.09,0.0,29.81,178.86,Credit Card,Delivered,Standard,Marketplace,VIP20,3,
24437408,900924,2025-12-14,Sports,Dumbbell Set,1,122.55,9,122.55,0.0,22.3,133.82,Apple Pay,Delivered,Standard,Mobile App,WELCOME10,5,5
29347657,736777,2025-11-02,Electronics,Bluetooth Speaker,4,81.22,4,324.88,0.0,62.38,374.26,PayPal,Returned,Standard,Mobile App,VIP20,4,
84002906,620970,2025-04-09,Sports,Dumbbell Set,2,135.63,7,271.26,12.9,50.45,315.62,Credit Card,Delivered,Express,Website,,3,4
22029806,178261,2025-08-10,Electronics,Smart Watch,1,126.28,2,126.28,0.0,24.75,148.5,PayPal,Delivered,Standard,Mobile App,,5,5
11841531,412156,2024-06-16,Home & Kitchen,Cookware Set,2,161.44,0,322.88,0.0,64.58,387.46,PayPal,Delivered,Standard,Website,,5,5
45360313,990675,2025-10-26,Fashion,Running Shoes,2,110.97,5,221.94,0.0,42.17,253.01,Credit Card,Delayed,Standard,Website,,9,3
24353935,153668,2025-05-15,Books & Office,Ergonomic Mouse,1,57.73,0,57.73,5.9,11.55,75.18,PayPal,Delivered,Standard,Website,,3,4
28489980,889134,2025-10-30,Books & Office,Ergonomic Mouse,4,53.27,15,213.08,12.9,36.22,230.24,Credit Card,Delayed,Express,Mobile App,,5,3
89277214,651126,2025-12-06,Fashion,Backpack,1,66.71,4,66.71,12.9,12.81,0.0,Bank Transfer,Cancelled,Express,Website,SAVE15,,
59255966,104473,2025-12-30,Fashion,Winter Jacket,1,180.22,14,180.22,0.0,31.0,185.99,Credit Card,Delivered,Standard,Website,SAVE15,4,4
21076324,119133,2025-09-27,Home & Kitchen,Coffee Maker,1,89.49,12,89.49,5.9,11.81,0.0,Apple Pay,Cancelled,Standard,Mobile App,SAVE15,,
95209029,151623,2025-09-18,Fashion,Cotton Hoodie,1,57.66,22,57.66,12.9,8.99,0.0,Credit Card,Cancelled,Express,Website,VIP20,,
86794944,638662,2025-09-12,Books & Office,Ergonomic Mouse,1,54.39,15,54.39,5.9,9.25,61.38,Google Pay,Delivered,Standard,Website,SAVE15,3,4
12147100,807947,2025-07-29,Fashion,Winter Jacket,2,173.04,17,346.08,0.0,43.09,330.34,,Delivered,Standard,Website,SAVE15,4,5
87021181,272038,2025-08-18,Beauty,Electric Toothbrush,1,77.73,0,77.73,12.9,15.55,106.18,Credit Card,Delivered,Express,Marketplace,,3,4
57690981,935758,2025-07-06,Electronics,Smart Watch,1,143.17,16,143.17,0.0,24.05,144.31,PayPal,Delivered,Standard,Website,,6,4
60335315,358151,2025-08-27,Fashion,Backpack,2,67.25,19,134.5,0.0,21.79,130.74,PayPal,Delayed,Standard,Mobile App,,9,2
81650981,524592,2025-12-07,Home & Kitchen,Cookware Set,1,149.91,4,149.91,12.9,28.78,185.59,Apple Pay,Delivered,Express,Website,FREESHIP,2,4
94735021,934753,2025-01-20,Sports,Cycling Helmet,1,73.72,14,73.72,5.9,12.68,81.98,Credit Card,Delivered,Standard,Website,FREESHIP,7,4
19917631,666728,2025-04-25,Sports,Fitness Tracker,2,101.73,22,203.46,0.0,31.74,190.44,Credit Card,Delivered,Standard,Website,,6,5
59455222,119113,2025-11-01,Home & Kitchen,Air Fryer,2,136.31,19,272.62,12.9,44.16,277.88,Credit Card,Delayed,Express,Website,,5,2
